epoch,IoU,accuracy,loss,lr,val_IoU,val_accuracy,val_loss
0,0.9518612027168274,0.953380823135376,0.11608631908893585,0.001,0.9662516117095947,0.9748591184616089,0.061664678156375885
1,0.9713569283485413,0.9750774502754211,0.062350157648324966,0.001,0.976452112197876,0.9799212217330933,0.0492422953248024
